origin,date,deal_id,salesforce_crm_id,currency,deal_name,name_source,business_line,brand,agency_group_name,agency,dsp,seat_id,country_served,country_sold,owner,am_csm,inventory_type,gross_revenue,pub_cost,curator_margin_total,curator_margin_stx,curator_margin_curator,margin,requests,bids,wins,impressions,sf_product_lines,pct_of_qtd
BFM,2026-08-25,BFMNET010,,USD,Basis Deal - Network CTV (Warner Bros Discovery),Beachfront,DSP Marketplace,,Beachfront Deal Migration,Beachfront Deal Migration,Basis Technologies,,,,,,CTV,0.0,0.0,,,,0.0,0,1184310,0,0,,0.0
BFM,2026-08-25,STNXCTV031,,USD,Seedtag NeuroX | Always-On | Savvy Shoppers - Connected TV,Beachfront,DSP Marketplace,,Beachfront Deal Curation,Beachfront Deal Curation,Bidswitch,,,,,,CTV,0.0,0.0,,,,0.0,0,10815542,0,0,,0.0
BFM,2026-08-24,STRAT003,,USD,TTD - Strategus - CTV - $14 and Below,Beachfront,Curation 3rd Party,,Strategus,Strategus,The Trade Desk,,,,,,CTV,0.0,0.0,,,,0.0,0,102100,0,0,,0.0
BFM,2026-08-22,343539490451,,USD,Beeswax Deal - CTV - Sensitive (Non-Cannabis),Beachfront,DSP Marketplace,,BFM Internal,BFM Internal,Beeswax,,,,,,CTV,0.0,0.0,,,,0.0,0,6120,0,0,,0.0
BFM,2026-08-22,Beach258,,USD,SmartyAds - Memorial Day - 2026 Deal,Beachfront,DSP Marketplace,,Beachfront Deal Curation,Beachfront Deal Curation,Smarty Ads,,,,,,CTV,0.0,0.0,,,,0.0,0,5167581,0,0,,0.0
BFM,2026-08-23,STNXCTV008,,USD,Seedtag NeuroX | Always-On | Fashion Retail Shoppers - Connected TV,Beachfront,DSP Marketplace,,Beachfront Deal Curation,Beachfront Deal Curation,Bidswitch,,,,,,CTV,0.0,0.0,,,,0.0,0,5760450,0,0,,0.0
BFM,2026-08-26,824105210563,,USD,SmartyAds Deal - Q1 Tentpole - Winter Olympics - Contextual CTV,Beachfront,DSP Marketplace,king.com,Beachfront Deal Curation,Beachfront Deal Curation,Smarty Ads,9797,,,,,CTV,0.0,0.0,,,,0.0,8,8,8,0,,0.0
BFM,2026-08-21,33Acr43,,USD,RON High CTR -  Display - Stackadapt Deal,Beachfront,Curation 3rd Party,,33Across,33Across,StackAdapt,,,,,,Web,0.0,0.0,,,,0.0,0,3826440,0,0,,0.0
BFM,2026-08-21,251829334263,,USD,Adtelligent Sensitive Categories Deal - Gambling - CTV,Beachfront,DSP Marketplace,bernedirect.com,Beachfront Deal Curation,Beachfront Deal Curation,Adtelligent,101882,,,,,CTV,0.0,0.0,,,,0.0,0,0,1,0,,0.0
BFM,2026-08-21,445972645214,,USD,Viant Deal - CTV - Spanish Political CTV,Beachfront,DSP Marketplace,trustpalmdalekia.com,Beachfront Deal Curation,Beachfront Deal Curation,Viant,3333,,,,,CTV,0.0,0.0,,,,0.0,11,11,11,0,,0.0
BFM,2026-08-25,STNXCTV014,,USD,Seedtag NeuroX | Always-On | Smart Personal Finance Managers - Connected TV,Beachfront,DSP Marketplace,vyvgart.com,Beachfront Deal Curation,Beachfront Deal Curation,Bidswitch,16,,,,,CTV,0.0,0.0,,,,0.0,32,32,32,0,,0.0
BFM,2026-08-25,612418020365,,USD,JamLoop Deal - CTV - EW Scripps - Vegas Golden Knights,Beachfront,DSP Marketplace,,BFM Internal,BFM Internal,JamLoop,,,,,,CTV,0.0,0.0,,,,0.0,0,90910,0,0,,0.0
BFM,2026-08-24,Beach219,,USD,Conversant - Seedtag Q1 Tentpole - 98th Academy Awards - Contextual CTV,Beachfront,DSP Marketplace,,Beachfront Deal Curation,Beachfront Deal Curation,Conversant,,,,,,CTV,0.0,0.0,,,,0.0,0,135926902,0,0,,0.0
BFM,2026-08-24,Beach271,,USD,SmartyAds - 70%+ viewability Deal,Beachfront,DSP Marketplace,unilever.ch,Beachfront Deal Curation,Beachfront Deal Curation,Smarty Ads,9797,,,,,CTV,0.0,0.0,,,,0.0,1,1,1,0,,0.0
BFM,2026-08-22,618884101622,,USD,TTD Deal - HavasEdge - FEP Univision Spanish Inventory,Beachfront,DSP Marketplace,,BFM Internal,BFM Internal,The Trade Desk,,,,,,CTV,0.0,0.0,,,,0.0,0,2930,0,0,,0.0
BFM,2026-08-26,666682540156,,USD,Adtelligent Sensitive Category Deal - Nicotine - CTV,Beachfront,DSP Marketplace,oliveoilsfromspain.org,Beachfront Deal Curation,Beachfront Deal Curation,Adtelligent,94ed1913a5,,,,,CTV,0.0,0.0,,,,0.0,0,6,6,0,,0.0
BFM,2026-08-21,Beach255,,USD,SmartyAds - Sport Hockey - 2026 Deal,Beachfront,DSP Marketplace,,Beachfront Deal Curation,Beachfront Deal Curation,Smarty Ads,,,,,,CTV,0.0,0.0,,,,0.0,0,3180981,0,0,,0.0
BFM,2026-08-25,914358280972,,USD,Jamloop Deal - CTV - Network-Channel-Newsmax,Beachfront,DSP Marketplace,,BFM Internal,BFM Internal,JamLoop,,,,,,CTV,0.0,0.0,,,,0.0,0,6851500,0,0,,0.0
BFM,2026-08-25,047174670018,,USD,Adtelligent Sensitive Categories Deal - Alcohol - CTV,Beachfront,DSP Marketplace,schumacherchryslerdodgejeepramofdelraybeach.com,Beachfront Deal Curation,Beachfront Deal Curation,Adtelligent,94ed1913a5,,,,,CTV,0.0,0.0,,,,0.0,3,6,6,0,,0.0
BFM,2026-08-25,445972645214,,USD,Viant Deal - CTV - Spanish Political CTV,Beachfront,DSP Marketplace,trustpalmdalekia.com,Beachfront Deal Curation,Beachfront Deal Curation,Viant,3333,,,,,CTV,0.0,0.0,,,,0.0,4,4,4,0,,0.0
BFM,2026-08-22,Beach205,,USD,SmartyAds Sports Deals - CTV,Beachfront,DSP Marketplace,jackpotgo.com,Beachfront Deal Curation,Beachfront Deal Curation,Smarty Ads,9797,,,,,CTV,0.0,0.0,,,,0.0,1,2,2,0,,0.0
BFM,2026-08-21,Audig1813,,USD,Audigent & Beachfront - AUD-089272 - Adlib - AdLib - Native SmartPMP - US - Audience Code bsy618 - Beeswax,Beachfront,Curation 3rd Party,,Audigent,Audigent,Beeswax,,,,,,Web,0.0,0.0,,,,0.0,0,5135810,0,0,,0.0
BFM,2026-08-21,666682540156,,USD,Adtelligent Sensitive Category Deal - Nicotine - CTV,Beachfront,DSP Marketplace,snapfinance.com,Beachfront Deal Curation,Beachfront Deal Curation,Adtelligent,1269043125,,,,,CTV,0.0,0.0,,,,0.0,0,1,1,0,,0.0
BFM,2026-08-25,Beach248,,USD,CTV - Cannabis-Approved - Beeswax - PMP,Beachfront,DSP Marketplace,,Beachfront Deal Curation,Beachfront Deal Curation,Beeswax,,,,,,CTV,0.0,0.0,,,,0.0,0,727180,0,0,,0.0
BFM,2026-08-25,368357507405,,USD,TTD - Chief Media - CTV - Fox - Force Factor - Deal,Beachfront,Curation 3rd Party,,Chief Media,Chief Media,The Trade Desk,,,,,,CTV,0.0,0.0,,,,0.0,0,262551,0,0,,0.0
BFM,2026-08-24,983264025678,,USD,MadHive Deal - CTV RON,Beachfront,DSP Marketplace,,Beachfront Deal Curation,Beachfront Deal Curation,MadHive,,,,,,CTV,0.0,0.0,,,,0.0,0,2559200426,0,0,,0.0
BFM,2026-08-24,Beach210,,USD,Conversant - Seedtag Q1 Tentpole - Black History Month  - Contextual CTV,Beachfront,DSP Marketplace,,Beachfront Deal Curation,Beachfront Deal Curation,Conversant,,,,,,CTV,0.0,0.0,,,,0.0,0,27789142,0,0,,0.0
BFM,2026-08-22,Beach221,,USD,Conversant - Seedtag Q1 Tentpole - Tax Season - Contextual CTV,Beachfront,DSP Marketplace,,Beachfront Deal Curation,Beachfront Deal Curation,Conversant,,,,,,CTV,0.0,0.0,,,,0.0,0,15228560,0,0,,0.0
BFM,2026-08-22,STNXCTV015,,USD,Seedtag NeuroX | Always-On | Large Enterprise & Corporate Leaders - Connected TV,Beachfront,DSP Marketplace,,Beachfront Deal Curation,Beachfront Deal Curation,Bidswitch,,,,,,CTV,0.0,0.0,,,,0.0,0,168746777,0,0,,0.0
BFM,2026-08-23,1213870,,USD,TTD - Chief Media - CTV - Pub Targeted - Fox,Beachfront,Curation 3rd Party,,Chief Media,Chief Media,The Trade Desk,,,,,,CTV,0.0,0.0,,,,0.0,0,87460,0,0,,0.0
BFM,2026-08-21,Beach112,,USD,Conversant Cryptocurrency Category Targeting - Video/CTV,Beachfront,DSP Marketplace,,Beachfront Deal Curation,Beachfront Deal Curation,Conversant,,,,,,CTV,0.0,0.0,,,,0.0,0,2362101,0,0,,0.0
BFM,2026-08-25,IQM002,,USD,IQM - CTV - AMC Network - Channel - Adjusted - Politics Allowed,Beachfront,DSP Marketplace,,BFM Internal,BFM Internal,IQM,,,,,,CTV,0.0,0.0,,,,0.0,0,566500,0,0,,0.0
BFM,2026-08-25,116958799688,,USD,GroundTruth Deal - CTV - Paramount Non-Pluto,Beachfront,DSP Marketplace,,Beachfront Deal Curation,Beachfront Deal Curation,GroundTruth,,,,,,CTV,0.0,0.0,,,,0.0,0,19022731,0,0,,0.0
BFM,2026-08-25,PMGLGAds,,USD,PMG - LG Ads,Beachfront,Curation 3rd Party,,Camelot,Camelot,Yahoo,,,,,,CTV,0.0,0.0,,,,0.0,0,43186462,0,0,,0.0
BFM,2026-08-24,Plex2,,USD,Plex_Adelphic_$22,Beachfront,Curation 3rd Party,,Plex,Plex,Viant,,,,,,CTV,0.0,0.0,,,,0.0,0,4993440,0,0,,0.0
BFM,2026-08-24,561084972336,,USD,JamLoop - Winter Olympics Coverage - CTV,Beachfront,DSP Marketplace,,Beachfront Deal Curation,Beachfront Deal Curation,JamLoop,,,,,,CTV,0.0,0.0,,,,0.0,0,1513262370,0,0,,0.0
BFM,2026-08-22,621590006769,,USD,Adtelligent Deal - Tegna - CTV,Beachfront,DSP Marketplace,,Beachfront Deal Curation,Beachfront Deal Curation,Adtelligent,,,,,,CTV,0.0,0.0,,,,0.0,0,809281,0,0,,0.0
BFM,2026-08-23,Beach246,,USD,CTV - Home & Garden - StackAdapt - PMP,Beachfront,DSP Marketplace,,Beachfront Deal Curation,Beachfront Deal Curation,Bidswitch,,,,,,CTV,0.0,0.0,,,,0.0,0,2764810,0,0,,0.0
BFM,2026-08-23,448163662776,,USD,Viant - Linear (Women),Beachfront,DSP Marketplace,,,,Viant,,,,,,CTV,0.0,0.0,,,,0.0,0,1060,0,0,,0.0
BFM,2026-08-26,Beach217,,USD,Conversant - Seedtag Q1 Tentpole - March Madness - Contextual CTV,Beachfront,DSP Marketplace,,Beachfront Deal Curation,Beachfront Deal Curation,Conversant,,,,,,CTV,0.0,0.0,,,,0.0,0,6131920,0,0,,0.0
BFM,2026-08-26,047174670018,,USD,Adtelligent Sensitive Categories Deal - Alcohol - CTV,Beachfront,DSP Marketplace,unitedwaydanecounty.org,Beachfront Deal Curation,Beachfront Deal Curation,Adtelligent,hiebing,,,,,CTV,0.0,0.0,,,,0.0,0,0,6,0,,0.0
BFM,2026-08-21,193951448044,,USD,Viant Deal - CTV - Roku Devices,Beachfront,DSP Marketplace,,Beachfront Deal Curation,Beachfront Deal Curation,Viant,,,,,,CTV,0.0,0.0,,,,0.0,0,232140303,0,0,,0.0
BFM,2026-08-25,976384276675,,USD,Octillion Deal - CTV - EW Scripps,Beachfront,DSP Marketplace,,Beachfront Deal Migration,Beachfront Deal Migration,Octillion Media,,,,,,CTV,0.0,0.0,,,,0.0,0,260014527,0,0,,0.0
BFM,2026-08-24,Beach113,,USD,Conversant Gambling and Sports Betting Category Targeting - Video/CTV,Beachfront,DSP Marketplace,,Beachfront Deal Curation,Beachfront Deal Curation,Conversant,,,,,,CTV,0.0,0.0,,,,0.0,0,42571601,0,0,,0.0
BFM,2026-08-22,BFMNET010,,USD,Basis Deal - Network CTV (Warner Bros Discovery),Beachfront,DSP Marketplace,tulsacounty.org,Beachfront Deal Migration,Beachfront Deal Migration,Basis Technologies,114493,,,,,CTV,0.0,0.0,,,,0.0,2,2,2,0,,0.0
BFM,2026-08-23,Beach110,,USD,Conversant Alcohol Category Targeting - Video/CTV,Beachfront,DSP Marketplace,,Beachfront Deal Curation,Beachfront Deal Curation,Conversant,,,,,,CTV,0.0,0.0,,,,0.0,0,155212622,0,0,,0.0
BFM,2026-08-23,810716829549,,USD,Conversant Deal - CTV - Live Sports RON,Beachfront,DSP Marketplace,,Beachfront Deal Curation,Beachfront Deal Curation,Conversant,,,,,,CTV,0.0,0.0,,,,0.0,0,1722120,0,0,,0.0
BFM,2026-08-26,809610338399,,USD,MadHive Deal - CTV - Frndly - No Content Data,Beachfront,DSP Marketplace,rennfest.com,BFM Internal,BFM Internal,MadHive,madhive,,,,,CTV,0.0,0.0,,,,0.0,8,8,8,0,,0.0
BFM,2026-08-21,AENet1,,USD,Adtilligent Deal,Beachfront,Curation 3rd Party,hvcu.org,A+E Networks,A+E Networks,Adtelligent,adams__knight,,,,,CTV,0.0,0.0,,,,0.0,0,2,2,0,,0.0
BFM,2026-08-25,MH37,,USD,MadHive - CTV - Plex (Price Targeted),Beachfront,DSP Marketplace,,BFM Internal,BFM Internal,MadHive,,,,,,CTV,0.0,0.0,,,,0.0,0,18660430,0,0,,0.0
BFM,2026-08-25,Beach259,,USD,SmartyAds - Coachella - 2026 Deal,Beachfront,DSP Marketplace,jackpotgo.com,Beachfront Deal Curation,Beachfront Deal Curation,Smarty Ads,9797,,,,,CTV,0.0,0.0,,,,0.0,0,1,1,0,,0.0
BFM,2026-08-24,Beach253,,USD,SmartyAds - Sports Football - 2026 Deal,Beachfront,DSP Marketplace,,Beachfront Deal Curation,Beachfront Deal Curation,Smarty Ads,,,,,,CTV,0.0,0.0,,,,0.0,0,65160,0,0,,0.0
BFM,2026-08-24,STNXCTV025,,USD,Seedtag NeuroX | Always-On | Maternal & Family Health Advocates - Connected TV,Beachfront,DSP Marketplace,,Beachfront Deal Curation,Beachfront Deal Curation,Bidswitch,,,,,,CTV,0.0,0.0,,,,0.0,0,2925850,0,0,,0.0
BFM,2026-08-24,251829334263,,USD,Adtelligent Sensitive Categories Deal - Gambling - CTV,Beachfront,DSP Marketplace,mahatmarice.com,Beachfront Deal Curation,Beachfront Deal Curation,Adtelligent,89697026,,,,,CTV,0.0,0.0,,,,0.0,0,1,1,0,,0.0
BFM,2026-08-22,Beach247,,USD,CTV - Business & Finance - StackAdapt - PMP,Beachfront,DSP Marketplace,,Beachfront Deal Curation,Beachfront Deal Curation,StackAdapt,,,,,,CTV,0.0,0.0,,,,0.0,0,98530,0,0,,0.0
BFM,2026-08-23,Beach214,,USD,Conversant - Seedtag Q1 Tentpole - Valentine’s Day - Contextual CTV,Beachfront,DSP Marketplace,,Beachfront Deal Curation,Beachfront Deal Curation,Conversant,,,,,,CTV,0.0,0.0,,,,0.0,0,142306891,0,0,,0.0
BFM,2026-08-26,618884101622,,USD,TTD Deal - HavasEdge - FEP Univision Spanish Inventory,Beachfront,DSP Marketplace,,BFM Internal,BFM Internal,The Trade Desk,,,,,,CTV,0.0,0.0,,,,0.0,0,25240,0,0,,0.0
BFM,2026-08-21,Beach192,,USD,GroundTruth Deal - Mobile App - Always On - Display,Beachfront,DSP Marketplace,,Beachfront Deal Curation,Beachfront Deal Curation,GroundTruth,,,,,,Web,0.0,0.0,,,,0.0,0,5520370,0,0,,0.0
BFM,2026-08-21,133914955,,USD,TTD Deal - Bully Pulpit - CTV Cannabis Approved,Beachfront,DSP Marketplace,,BFM Internal,BFM Internal,The Trade Desk,,,,,,CTV,0.0,0.0,,,,0.0,0,10,0,0,,0.0
BFM,2026-08-21,STNXCTV033,,USD,Seedtag NeuroX | Always-On | Sports Fans - Connected TV,Beachfront,DSP Marketplace,,Beachfront Deal Curation,Beachfront Deal Curation,Bidswitch,,,,,,CTV,0.0,0.0,,,,0.0,0,13092430,0,0,,0.0
BFM,2026-08-24,STNXCTV005,,USD,Seedtag NeuroX | Always-On | New & Expecting Parents - Connected TV,Beachfront,DSP Marketplace,,Beachfront Deal Curation,Beachfront Deal Curation,Bidswitch,,,,,,CTV,0.0,0.0,,,,0.0,0,18739280,0,0,,0.0
BFM,2026-08-23,Beach258,,USD,SmartyAds - Memorial Day - 2026 Deal,Beachfront,DSP Marketplace,sabal-group.com,Beachfront Deal Curation,Beachfront Deal Curation,Smarty Ads,7218,,,,,CTV,0.0,0.0,,,,0.0,1,1,1,0,,0.0
BFM,2026-08-25,Beach216,,USD,Conversant - Seedtag Q1 Tentpole - Winter Olympics - Contextual CTV,Beachfront,DSP Marketplace,,Beachfront Deal Curation,Beachfront Deal Curation,Conversant,,,,,,CTV,0.0,0.0,,,,0.0,0,33982831,0,0,,0.0
BFM,2026-08-24,Beach260,,USD,SmartyAds - Juneteenth - 2026 Deal,Beachfront,DSP Marketplace,usa.gov,Beachfront Deal Curation,Beachfront Deal Curation,Smarty Ads,6723,,,,,CTV,0.0,0.0,,,,0.0,2,2,2,0,,0.0
BFM,2026-08-23,764159615381,,USD,MLB Mexico Live - Jamloop,Beachfront,DSP Marketplace,,Beachfront Deal Curation,Beachfront Deal Curation,JamLoop,,,,,,CTV,0.0,0.0,,,,0.0,0,376440,0,0,,0.0
BFM,2026-08-23,33Acr42,,USD,RON High CTR - Video - Stackadapt Deal,Beachfront,Curation 3rd Party,,33Across,33Across,StackAdapt,,,,,,CTV,0.0,0.0,,,,0.0,0,5126171,0,0,,0.0
BFM,2026-08-26,STNXCTV019,,USD,Wellness & Mindful Living Advocates - DV360 - Marketplace,Beachfront,DSP Marketplace,adobe.com,Beachfront Deal Curation,Beachfront Deal Curation,Bidswitch,16,,,,,CTV,0.0,0.0,,,,0.0,358,362,364,0,,0.0
BFM,2026-08-26,Audig1812,,USD,Audigent & Beachfront - AUD-089270 - Adlib - AdLib - CTV SmartPMP - US - ctv - Audience Code bsy618 - Beeswax,Beachfront,Curation 3rd Party,,Audigent,Audigent,Beeswax,,,,,,CTV,0.0,0.0,,,,0.0,0,889652034,0,0,,0.0
BFM,2026-08-26,Beach135,,USD,Golf - CTV - Contextual - Tentpole Deal - Conversant,Beachfront,DSP Marketplace,,Beachfront Deal Curation,Beachfront Deal Curation,Conversant,,,,,,CTV,0.0,0.0,,,,0.0,0,47520,0,0,,0.0
BFM,2026-08-21,314668390400,,USD,SamsungAds Efficiency Line,Beachfront,DSP Marketplace,,Beachfront Deal Curation,Beachfront Deal Curation,Bidswitch,,,,,,CTV,0.0,0.0,,,,0.0,0,265278368,0,0,,0.0
BFM,2026-08-21,Beach257,,USD,SmartyAds - Summer Holidays & Travel - 2026 Deal,Beachfront,DSP Marketplace,sabal-group.com,Beachfront Deal Curation,Beachfront Deal Curation,Smarty Ads,6723,,,,,CTV,0.0,0.0,,,,0.0,1,1,1,0,,0.0
BFM,2026-08-25,IRIS00283,,USD,IRIS.TV - Quantum11 - Potbelly Sentiment CTV_BFM,Beachfront,Curation 3rd Party,,IRIS,IRIS,The Trade Desk,,,,,,CTV,0.0,0.0,,,,0.0,0,361530,0,0,,0.0
BFM,2026-08-24,STNXCTV012,,USD,Seedtag NeuroX | Always-On | Top Executives - Connected TV,Beachfront,DSP Marketplace,,Beachfront Deal Curation,Beachfront Deal Curation,Bidswitch,,,,,,CTV,0.0,0.0,,,,0.0,0,10721740,0,0,,0.0
BFM,2026-08-23,Beach149,,USD,Sports Content  - CTV - Contextual - VideoAmp,Beachfront,DSP Marketplace,,Beachfront Deal Curation,Beachfront Deal Curation,Beeswax,,,,,,CTV,0.0,0.0,,,,0.0,0,1393640,0,0,,0.0
BFM,2026-08-23,IRIS00289,,USD,GumGum - Cendyn - Royalton - Contextual CTV_BFM,Beachfront,Curation 3rd Party,,IRIS,IRIS,Bidswitch,,,,,,CTV,0.0,0.0,,,,0.0,0,50667040,0,0,,0.0
BFM,2026-08-23,254822275978,,USD,SmartyAds Deal - CTV (Holiday-Shopping),Beachfront,DSP Marketplace,sabal-group.com,,,Smarty Ads,7894,,,,,CTV,0.0,0.0,,,,0.0,1,1,1,0,,0.0
BFM,2026-08-26,33Acr44,,USD,Sports Contextual - Stackadapt Deal,Beachfront,Curation 3rd Party,,33Across,33Across,StackAdapt,,,,,,CTV,0.0,0.0,,,,0.0,0,1872660,0,0,,0.0
BFM,2026-08-21,Beach271,,USD,SmartyAds - 70%+ viewability Deal,Beachfront,DSP Marketplace,newpub.co,Beachfront Deal Curation,Beachfront Deal Curation,Smarty Ads,10755,,,,,CTV,0.0,0.0,,,,0.0,0,1,1,0,,0.0
BFM,2026-08-25,666682540156,,USD,Adtelligent Sensitive Category Deal - Nicotine - CTV,Beachfront,DSP Marketplace,mediacomcable.com,Beachfront Deal Curation,Beachfront Deal Curation,Adtelligent,94ed1913a5,,,,,CTV,0.0,0.0,,,,0.0,1,1,1,0,,0.0
BFM,2026-08-25,154412565624,,USD,TTD Deal - Bully Pulpit CTV (Local News),Beachfront,DSP Marketplace,,BFM Internal,BFM Internal,The Trade Desk,,,,,,CTV,0.0,0.0,,,,0.0,0,22344033,0,0,,0.0
BFM,2026-08-24,480630561397,,USD,GroundTruth Deal - CTV Univision Philo - 90% VCR,Beachfront,DSP Marketplace,,BFM Internal,BFM Internal,GroundTruth,,,,,,CTV,0.0,0.0,,,,0.0,0,8407930,0,0,,0.0
BFM,2026-08-24,638579853073,,USD,Octillion Deal - CTV - Fox Local TV,Beachfront,DSP Marketplace,,Beachfront Deal Curation,Beachfront Deal Curation,Octillion Media,,,,,,CTV,0.0,0.0,,,,0.0,0,27743360,0,0,,0.0
BFM,2026-08-23,Strat30,,USD,Strategus Deal - CTV - Non-political inventory,Beachfront,Curation 3rd Party,babcockranch.com,Strategus,Strategus,The Trade Desk,1057,,,,,CTV,0.0,0.0,,,,0.0,1,1,1,0,,0.0
BFM,2026-08-23,376929459164,,USD,Octillion Deal - CTV - Newsy,Beachfront,DSP Marketplace,,Beachfront Deal Migration,Beachfront Deal Migration,Octillion Media,,,,,,CTV,0.0,0.0,,,,0.0,0,3180070,0,0,,0.0
BFM,2026-08-21,16351684984351,,USD,Live Soccer - Walmart DSP,Beachfront,Curation 3rd Party,,Chief Media,Chief Media,The Trade Desk,,,,,,CTV,0.0,0.0,,,,0.0,0,11750,0,0,,0.0
BFM,2026-08-24,Beach271,,USD,SmartyAds - 70%+ viewability Deal,Beachfront,DSP Marketplace,eastlink.ca,Beachfront Deal Curation,Beachfront Deal Curation,Smarty Ads,6029,,,,,CTV,0.0,0.0,,,,0.0,0,2,2,0,,0.0
BFM,2026-08-24,TEGNA6,,USD,Jamloop - AO - News - OTT - TEGNASOURCED 040523,Beachfront,Curation 3rd Party,,TEGNA,TEGNA,JamLoop,,,,,,CTV,0.0,0.0,,,,0.0,0,1515020,0,0,,0.0
BFM,2026-08-22,908204927401,,USD,Viant - Summer Travel - Liz,Beachfront,DSP Marketplace,,Beachfront Deal Curation,Beachfront Deal Curation,Viant,,,,,,CTV,0.0,0.0,,,,0.0,0,28694174,0,0,,0.0
BFM,2026-08-22,Beach206,,USD,SmartyAds Bravo Deals - CTV,Beachfront,DSP Marketplace,,Beachfront Deal Curation,Beachfront Deal Curation,Smarty Ads,,,,,,CTV,0.0,0.0,,,,0.0,0,11760,0,0,,0.0
BFM,2026-08-22,Audig1808,,USD,Audigent & Beachfront - AUD-089268 - Adlib - AdLib - Display SmartPMP - US - Audience Code bsy618 - Beeswax,Beachfront,Curation 3rd Party,,Audigent,Audigent,Beeswax,,,,,,Web,0.0,0.0,,,,0.0,0,5660890,0,0,,0.0
BFM,2026-08-23,210445449459,,USD,Viant Deal - CTV - FuseTV,Beachfront,DSP Marketplace,sparticcoatings.com,BFM Internal,BFM Internal,Viant,3395,,,,,CTV,0.0,0.0,,,,0.0,2,2,2,0,,0.0
BFM,2026-08-26,STNXCTV038,,USD,Seedtag NeuroX | Always-On | Event Hosts & Planners - Connected TV,Beachfront,DSP Marketplace,,Beachfront Deal Curation,Beachfront Deal Curation,Bidswitch,,,,,,CTV,0.0,0.0,,,,0.0,0,32038902,0,0,,0.0
BFM,2026-08-21,Beach137,,USD,NBA - Live - CTV - Contextual - Tentpole Deal - GroundTruth,Beachfront,DSP Marketplace,,Beachfront Deal Curation,Beachfront Deal Curation,GroundTruth,,,,,,CTV,0.0,0.0,,,,0.0,0,575020,0,0,,0.0
BFM,2026-08-25,Strat70,,USD,Strategus - TTD Deal - Tubi - Bundle List - CTV,Beachfront,Curation 3rd Party,benzcoloradosprings.com,Strategus,Strategus,The Trade Desk,1057,,,,,CTV,0.0,0.0,,,,0.0,4,4,4,0,,0.0
BFM,2026-08-24,BFMNET010,,USD,Basis Deal - Network CTV (Warner Bros Discovery),Beachfront,DSP Marketplace,battinoforwisconsin.com,Beachfront Deal Migration,Beachfront Deal Migration,Basis Technologies,113517,,,,,CTV,0.0,0.0,,,,0.0,4,4,4,0,,0.0
BFM,2026-08-24,448163662776,,USD,Viant - Linear (Women),Beachfront,DSP Marketplace,,,,Viant,,,,,,CTV,0.0,0.0,,,,0.0,0,800,0,0,,0.0
BFM,2026-08-23,389866043594,,USD,Viant Deal - CTV (Direct Fixed $8),Beachfront,DSP Marketplace,,BFM Internal,BFM Internal,Viant,,,,,,CTV,0.0,0.0,,,,0.0,0,741080,0,0,,0.0
BFM,2026-08-23,047174670018,,USD,Adtelligent Sensitive Categories Deal - Alcohol - CTV,Beachfront,DSP Marketplace,menards.com,Beachfront Deal Curation,Beachfront Deal Curation,Adtelligent,111,,,,,CTV,0.0,0.0,,,,0.0,0,0,1,0,,0.0
BFM,2026-08-26,732808904693,,USD,Bidswitch Deal - CTV - Zeta - Paramount (No Pluto),Beachfront,DSP Marketplace,,Beachfront Deal Curation,Beachfront Deal Curation,Bidswitch,,,,,,CTV,0.0,0.0,,,,0.0,0,9177240,0,0,,0.0
BFM,2026-08-21,STNXCTV018,,USD,Seedtag NeuroX | Always-On | Foodies & Culinary Creators - Connected TV,Beachfront,DSP Marketplace,,Beachfront Deal Curation,Beachfront Deal Curation,Bidswitch,,,,,,CTV,0.0,0.0,,,,0.0,0,6022420,0,0,,0.0
BFM,2026-08-25,Beach140,,USD,MLB - CTV - Contextual - Tentpole Deal - GroundTruth,Beachfront,DSP Marketplace,,Beachfront Deal Curation,Beachfront Deal Curation,GroundTruth,,,,,,CTV,0.0,0.0,,,,0.0,0,973920,0,0,,0.0
BFM,2026-08-22,Beach254,,USD,SmartyAds - Sport Basketball - 2026 Deal,Beachfront,DSP Marketplace,newpub.co,Beachfront Deal Curation,Beachfront Deal Curation,Smarty Ads,10755,,,,,CTV,0.0,0.0,,,,0.0,1,2,3,1,,0.0
BFM,2026-08-26,IRIS00289,,USD,GumGum - Cendyn - Royalton - Contextual CTV_BFM,Beachfront,Curation 3rd Party,,IRIS,IRIS,Bidswitch,,,,,,CTV,0.0,0.0,,,,0.0,0,85024126,0,0,,0.0
BFM,2026-08-26,Datafy6204970307,,USD,Datafy - Holiday Travel Seasonal - Q4,Beachfront,DSP Marketplace,,Beachfront Deal Curation,Beachfront Deal Curation,Beeswax,,,,,,CTV,0.0,0.0,,,,0.0,0,154040,0,0,,0.0
BFM,2026-08-23,IRIS00371,,USD,GumGum - Optimum Media - Brand Safe CTV_BFM,Beachfront,Curation 3rd Party,,IRIS,IRIS,Bidswitch,,,,,,CTV,0.0,0.0,,,,0.0,0,38837040,0,0,,0.0
BFM,2026-08-21,480630561397,,USD,GroundTruth Deal - CTV Univision Philo - 90% VCR,Beachfront,DSP Marketplace,,BFM Internal,BFM Internal,GroundTruth,,,,,,CTV,0.0,0.0,,,,0.0,0,12022670,0,0,,0.0
